GEOID_FIN,federal_transfers_real_2017,POPULATION,ID_NAME,STATE_FIPS,COUNTY_FIPS,tax_revenue_real_2017,B_B01,B_B21,B_B22,B_B30,B_B42,B_B46,B_B50,B_B79,B_B80,B_B89,T_T01,T_T09,T_T10,T_T13,T_T16,T_T19,T_T20,T_T22,T_T28,T_T29,YEAR,decade,federal_transfers_pc,tax_revenue_pc,log_transfers_pc,log_tax_pc
1702800001,1050794.4587863141,25366,GARDEN CITY CITY,17,028,10797003.963204015,,,,,,,636294.2224484602,,,414500.23633785406,4090462.858597244,6706541.10460677,,,,,,,,,1997,1990,41.42531178689246,425.64866211479995,3.7238920898236496,6.053614269167133
1702800501,50903.537795876815,1916,HOLCOMB CITY,17,028,519943.27891502745,,,,,,,,,,50903.537795876815,519943.27891502745,,,,,,,,,,1997,1990,26.567608452962848,271.36914348383476,3.2796927464230454,5.603480047067694
1703100001,199978.1841980875,17659,JUNCTION CITY CITY,17,031,8324546.413118569,,,,,,,,,,199978.1841980875,7264662.036868705,1059884.3762498638,,,,,,,,,1997,1990,11.32443423739099,471.40531248193946,2.426962713157939,6.155718260022618
1704300003,58175.47176671636,211,DENISON CITY,17,043,58175.47176671636,,,,,,,58175.47176671636,,,,41813.62033232738,16361.851434388976,,,,,,,,,1997,1990,275.7131363351486,275.7131363351486,5.619360964102307,5.619360964102307
1704300004,45449.58731774716,3166,HOLTON CITY,17,043,1307130.131258408,,,,,,,,,,45449.58731774716,1307130.131258408,,,,,,,,,,1997,1990,14.355523473704093,412.86485510372967,2.6641347792058903,6.023120312058737
1704600002,194524.23371995782,2977,DE SOTO CITY,17,046,1283496.3458531797,,,,,,,194524.23371995782,,,,639930.1894338799,643566.1564192998,,,,,,,,,1997,1990,65.34236940542755,431.13750280590517,4.179640668224777,6.066427071256113
1704600012,981711.0860633386,78666,OLATHE CITY,17,046,36168781.587463185,,,,,,,981711.0860633386,,,,23830127.622441188,12338653.965021998,,,,,,,,,1997,1990,12.479483971008296,459.7765437096482,2.5240860136095105,6.1307405969122195
1704600015,39995.636839617495,7703,ROELAND PARK CITY,17,046,2890593.753408719,,,,,,,,,,39995.636839617495,1336217.8671417665,1554375.8862669526,,,,,,,,,1997,1990,5.192215609453134,375.2555826832038,1.647160505783997,5.927607347639959
1704600501,205432.13467621713,131053,OVERLAND PARK CITY,17,046,81638366.72363015,,,,,,,205432.13467621713,,,,27142493.5461586,52372468.4579864,,,,2123404.719485147,,,,,1997,1990,1.5675500345373028,622.9416093002842,0.4495139129755094,6.434452789355315
1705000008,130894.81147511181,11316,PARSONS CITY,17,050,4559502.599716394,,,,,,,130894.81147511181,,,,4559502.599716394,,,,,,,,,,1997,1990,11.567233251600548,402.92529159741906,2.4481763813732447,5.998751164110001
1705200002,3635966.9854197726,39431,LEAVENWORTH CITY,17,052,16683634.512598626,,,,,,,3635966.9854197726,,,,11366032.796422208,5181252.9542231755,,,,136348.76195324145,,,,,1997,1990,92.21087432273522,423.10959682987055,4.524078066370702,6.047631239647633
1705400002,45449.58731774716,1206,LA CYGNE CITY,17,054,456313.85667018144,,,,,,,,,,45449.58731774716,332690.9791659092,123622.87750427226,,,,,,,,,1997,1990,37.68622497325635,378.3696987314937,3.629294642359717,5.935871756623301
1705400005,63629.42224484602,1304,PLEASANTON CITY,17,054,583572.7011598735,,,,,,63629.42224484602,,,,,389048.46743991564,194524.23371995782,,,,,,,,,1997,1990,48.79556920617026,447.5250775765901,3.8876395137814628,6.103732575422065
1705500001,25451.768897938407,2072,OAKLEY CITY,17,055,618114.3875213614,,,,,,,,,,25451.768897938407,583572.7011598735,,,,,34541.68636148784,,,,,1997,1990,12.283672248039771,298.31775459525164,2.508270921014532,5.69815920900948
1705600005,79991.27367923499,24866,EMPORIA CITY,17,056,10980620.295967713,,,,,,,,,,79991.27367923499,7795513.216739992,2843326.182598262,,,,341780.8966294586,,,,,1997,1990,3.216893496309619,441.59174358432045,1.1684161411840253,6.0903857981946246
1705700003,3635.9669854197723,1126,INMAN CITY,17,057,638112.2059411701,,,,,,,,,,3635.9669854197723,638112.2059411701,,,,,,,,,,1997,1990,3.2291003422910944,566.7071100720872,1.1722035666389568,6.339842609544878
1705800003,1817.9834927098861,674,FLORENCE CITY,17,058,225429.95309602589,,,,1817.9834927098861,,,,,,,225429.95309602589,,,,,,,,,,1997,1990,2.6973048853262407,334.4658057804538,0.99225308386634,5.8125346494713765
1705800005,38177.65334690761,2395,HILLSBORO CITY,17,058,1418027.1243137112,,,,,,,,,,38177.65334690761,1098062.0295967713,316329.1277315202,,,,3635.9669854197723,,,,,1997,1990,15.940565071777707,592.0781312374577,2.7688671226570545,6.383638604617269
1705800009,794458.7863142203,1863,MARION CITY,17,058,665381.9583318183,,,,,,,794458.7863142203,,,,665381.9583318183,,,,,,,,,,1997,1990,426.4405723640474,357.1561773117651,6.0554730192726485,5.878173157578425
1706000002,901719.8123841035,1540,MEADE CITY,17,060,947169.3997018507,,,,,,,,,,901719.8123841035,834454.4231538378,112714.97654801294,,,,,,,,,1997,1990,585.5323457039633,615.0450647414615,6.3725214260959,6.421695541124339
1706500001,14543.86794167909,2143,ELKHART CITY,17,065,814456.604734029,,,,14543.86794167909,,,,,,,416318.21983056393,398138.3849034651,,,,,,,,,1997,1990,6.786685927055105,380.0544119150859,1.914962740984906,5.940314431720055
1706700004,21815.801912518633,161,GALESBURG CITY,17,067,79991.27367923499,,,,,,,21815.801912518633,,,,79991.27367923499,,,,,,,,,,1997,1990,135.50187523303498,496.840209187795,4.908985479582184,6.208268463712446
1706900005,39995.636839617495,2826,NORTON CITY,17,069,1348943.7515907355,,,,,,,,,,39995.636839617495,983529.0695560485,338144.92964403884,,,,27269.752390648293,,,,,1997,1990,14.152737735179581,477.33324543196585,2.6499080848924903,6.168214874701555
1707200003,441769.98872850236,491,DELPHOS CITY,17,072,158164.5638657601,,,,,,,441769.98872850236,,,,119986.91051885248,38177.65334690761,,,,,,,,,1997,1990,899.735211259679,322.1274213151937,6.802100510324675,5.774947185638711
1708300005,399956.368396175,223,MCCRACKEN CITY,17,083,61811.43875213613,,,,,,,399956.368396175,,,,61811.43875213613,,,,,,,,,,1997,1990,1793.5263156779147,277.1813396956777,7.49193896967089,5.62467194793469
1708500005,1307130.131258408,44176,SALINA CITY,17,085,14053012.39864742,,,,,,,,,,1307130.131258408,12967676.253499618,,,,,1085336.145147802,,,,,1997,1990,29.589146397555417,318.1141886691285,3.387407618329758,5.762410402190179
1708700014,28002399.738210376,320395,WICHITA CITY,17,087,92689888.37581354,,,,,,,27524270.079627678,,,478129.65858270007,86701450.75082718,,,,,5988437.624986365,,,,,1997,1990,87.39961528179396,289.2987979706723,4.470490880841664,5.667460057015533
1708900003,18128931.389302984,119658,TOPEKA CITY,17,089,104204995.81863797,,,,154528.59688034034,532669.1633639967,,16814529.32407374,,,627204.3049849108,61156964.694760576,41177326.10987892,,,,1870705.0139984728,,,,,1997,1990,151.50622097396734,870.856907341239,5.020626686640819,6.7694776778696415
1708900004,3635.9669854197723,112,WILLARD CITY,17,089,290877.3588335818,,,,,,,,,,3635.9669854197723,290877.3588335818,,,,,,,,,,1997,1990,32.463990941247964,2597.119275299837,3.4801315040434977,7.86215813871738
1709100001,32723.702868777953,4834,GOODLAND CITY,17,091,1488928.4805293968,,,,,,,,,,32723.702868777953,1488928.4805293968,,,,,,,,,,1997,1990,6.769487560773263,308.01168401518345,1.9124253914113836,5.730137717368288
1709600005,12725.884448969204,234,GEUDA SPRINGS CITY,17,096,78173.2901865251,,,,,,,,,,12725.884448969204,78173.2901865251,,,,,,,,,,1997,1990,54.38412157679147,334.0738896860047,3.996072228476259,5.811362195114508
1710000001,69083.37272297568,860,SHARON SPRINGS CITY,17,100,165436.49783659965,,,,,,69083.37272297568,,,,,165436.49783659965,,,,,,,,,,1997,1990,80.32950316625079,192.36802074023214,4.38613696525748,5.259410312047944
1710300005,18179.834927098862,2541,FREDONIA CITY,17,103,1063520.3432352834,,,,,,,,,,18179.834927098862,587208.6681452933,476311.6750899902,,,,,,,,,1997,1990,7.154598554545006,418.5440154408829,1.9677553044525287,6.036782058690339
1710500001,45449.58731774716,6541,BONNER SPRINGS CITY,17,105,4577682.434643493,,,,,,,,,,45449.58731774716,2801512.562265935,1776169.8723775588,,,,,,,,,1997,1990,6.9484157342527375,699.8444327539356,1.9385136816856352,6.550858071421727
1710500003,16085517.943497073,142654,WYANDOTTE COUNTY AND KANSAS CITY KS UNIFIED GOVERNMENT,17,105,91908155.4739483,,,,,,,12256844.707850052,,,3828673.2356470204,78982292.840781,11960513.398538342,607206.486565102,,,358142.7480638476,,,,,1997,1990,112.75896885819587,644.2732448718459,4.725252521633293,6.468122929396677
1800100001,45449.58731774716,4097,COLUMBIA CITY,18,001,607206.486565102,,,,,,,,,,45449.58731774716,598116.5691015526,,,,,9089.917463549431,,,,,1997,1990,11.093382308456714,148.2075876409817,2.406348742099977,4.998613910208476
1800200001,21815.801912518633,4563,SCOTTSVILLE CITY,18,002,605388.5030723921,,,,,,,,,,21815.801912518633,605388.5030723921,,,,,,,,,,1997,1990,4.7810216770805685,132.67335153898577,1.5646542636392449,4.887890103831689
1800300001,90899.17463549432,7593,LAWRENCEBURG CITY,18,003,1063520.3432352834,,,,,,,,,,90899.17463549432,1063520.3432352834,,,,,,,,,,1997,1990,11.971444045238288,140.06589532928794,2.4825241509935596,4.94211299279727
1800400001,30905.719376068064,721,BARLOW CITY,18,004,76355.30669381522,,,,,,,,,,30905.719376068064,76355.30669381522,,,,,,,,,,1997,1990,42.86507541757013,105.90195103164385,3.758057401549914,4.662513675777066
1800500001,58175.47176671636,2042,CAVE CITY CITY,18,005,130894.81147511181,,,,,,,,,,58175.47176671636,130894.81147511181,,,,,,,,,,1997,1990,28.489457280468343,64.10127888105377,3.3495340988537627,4.160464315070092
1800500002,934443.5152528816,13739,GLASGOW CITY,18,005,1667090.8628149657,,,,,,,,,,934443.5152528816,1667090.8628149657,,,,,,,,,,1997,1990,68.01393953365468,121.34004387618937,4.2197126773098645,4.798596884111164
1800700001,621750.3545067811,10858,MIDDLESBOROUGH CITY,18,007,1148965.5673926482,,,,,,,,,,621750.3545067811,1148965.5673926482,,,,,,,,,,1997,1990,57.26195933936094,105.81742193706467,4.047636517375856,4.661715174460108
1800900001,16361.851434388976,896,MILLERSBURG CITY,18,009,139984.72893866122,,,,,,,,,,16361.851434388976,139984.72893866122,,,,,,,,,,1997,1990,18.260994904451984,156.23295640475584,2.904767359139936,5.0513482036574
1801000001,3477802.421554012,22918,ASHLAND CITY,18,010,8220921.354034105,,,,,,,,,,3477802.421554012,7471912.155037632,,749009.1989964731,,,,,,,,1997,1990,151.74982204180174,358.71024321642835,5.022233257232506,5.882514940630169
1801000002,16361.851434388976,2119,CATLETTSBURG CITY,18,010,332690.9791659092,,,,,,,,,,16361.851434388976,332690.9791659092,,,,,,,,,,1997,1990,7.721496665591777,157.00376553369946,2.0440082138465674,5.056269789351769
1801200002,9089.917463549431,713,BROOKSVILLE CITY,18,012,74537.32320110533,,,,,,,,,,9089.917463549431,74537.32320110533,,,,,,,,,,1997,1990,12.748832347194153,104.54042524699206,2.5454396867984515,4.649573841068659
1801400001,61811.43875213613,1322,CLOVERPORT CITY,18,014,96353.12511362397,,,,,,,,,,61811.43875213613,96353.12511362397,,,,,,,,,,1997,1990,46.75600510751598,72.88436090289257,3.8449426989831768,4.288874087919138
1801400003,5453.950478129658,1189,IRVINGTON CITY,18,014,156346.5803730502,,,,,,,,,,5453.950478129658,156346.5803730502,,,,,,,,,,1997,1990,4.587006289427803,131.49418029693038,1.5232275867559748,4.878962594341373
1801500001,49085.55430316693,2253,LEBANON JUNCTION CITY,18,015,239973.82103770497,,,,,,,,,,49085.55430316693,239973.82103770497,,,,,,,,,,1997,1990,21.786752908640448,106.51301422001995,3.0813021203507316,4.6682671769327735
1801500002,599934.5525942624,4667,SHEPHERDSVILLE CITY,18,015,765371.0504308621,,,,,,,,,,599934.5525942624,739919.2815329237,,25451.768897938407,,,,,,,,1997,1990,128.54822211147683,163.9963682088841,4.856304103289357,5.099844282511213
1801500401,69083.37272297568,678,FOX CHASE CITY,18,015,47267.570810457044,,,,,,,,,,69083.37272297568,47267.570810457044,,,,,,,,,,1997,1990,101.892880122383,69.71618113636733,4.623922066564638,4.244432444859734
1801500501,85445.22415736465,7051,MOUNT WASHINGTON CITY,18,015,716285.4961276952,,,,,,,,,,85445.22415736465,716285.4961276952,,,,,,,,,,1997,1990,12.118171061886915,101.58637017837118,2.4947060667696648,4.620909374357541
1801500901,87263.20765007453,5815,HILLVIEW CITY,18,015,663563.9748391084,,,,,,,,,,87263.20765007453,654474.057375559,,9089.917463549431,,,,,,,,1997,1990,15.006570533116859,114.11246342890945,2.708488140733773,4.737184483408374
1801500902,25451.768897938407,1456,PIONEER VILLAGE CITY,18,015,229065.92008144566,,,,,,,,,,25451.768897938407,229065.92008144566,,,,,,,,,,1997,1990,17.48061050682583,157.32549456143246,2.8610922956372744,5.058316872973494
1801600601,21815.801912518633,189,ROCHESTER CITY,18,016,3635.9669854197723,,,,,,,,,,21815.801912518633,3635.9669854197723,,,,,,,,,,1997,1990,115.42752334665943,19.237920557776572,4.748642829507005,2.95688336027895
1801700002,85445.22415736465,6929,PRINCETON CITY,18,017,378140.56648365635,,,,,,,,,,85445.22415736465,365414.68203468714,,,,,12725.884448969204,,,,,1997,1990,12.331537618323662,54.57361328960259,2.5121600148613243,3.999550492852584
1801800003,1145329.6004072283,15316,MURRAY CITY,18,018,3217830.7820964986,,,,,,,,,,1145329.6004072283,3057848.2347380286,,,,,159982.54735846998,,,,,1997,1990,74.77994257033353,210.09602912617515,4.31454970156704,5.347564707749337
1801900001,38177.65334690761,7158,ALEXANDRIA CITY,18,019,847180.307602807,,,,,,,,,,38177.65334690761,843544.3406173872,,3635.9669854197723,,,,,,,,1997,1990,5.333564312225148,118.35433188080566,1.6740197411760989,4.773682937578322
1801900002,65447.405737555906,6338,BELLEVUE CITY,18,019,1014434.7889321165,,,,,,,,,,65447.405737555906,996254.9540050176,,18179.834927098862,,,,,,,,1997,1990,10.326192132779411,160.05597805808085,2.334683592983891,5.075523616909092
1801900006,34541.68636148784,5954,DAYTON CITY,18,019,970803.1851070792,,,,,,,,,,34541.68636148784,943533.432716431,,27269.752390648293,,,,,,,,1997,1990,5.801425321042633,163.05058533877715,1.758103632369366,5.09406049216312
1801900008,21815.801912518633,6208,HIGHLAND HEIGHTS CITY,18,019,1108969.9305530307,,,,,,,,,,21815.801912518633,1108969.9305530307,,,,,,,,,,1997,1990,3.5141433493103467,178.63562025660931,1.2567957827035927,5.185348090082949
1801900009,378140.56648365635,16957,NEWPORT CITY,18,019,2337926.771624914,,,,,,,,,,378140.56648365635,2136130.603934116,,201796.16769079736,,,,,,,,1997,1990,22.299968537103044,137.87384393612749,3.104585267572838,4.926339092669084
1801900012,32723.702868777953,2479,WILDER CITY,18,019,399956.368396175,,,,,,,,,,32723.702868777953,396320.4014107552,,3635.9669854197723,,,,,,,,1997,1990,13.200364206848711,161.33778475037312,2.5802444206396213,5.083500209095818
1802000002,38177.65334690761,820,BARDWELL CITY,18,020,87263.20765007453,,,,,,,,,,38177.65334690761,87263.20765007453,,,,,,,,,,1997,1990,46.558113837692204,106.41854591472504,3.840701292243771,4.667379865428239
1802100001,92717.1581282042,3639,CARROLLTON CITY,18,021,459949.82365560124,,,,,,,,,,92717.1581282042,459949.82365560124,,,,,,,,,,1997,1990,25.478746394120417,126.39456544534247,3.2378446298908132,4.839408485894007
1802100003,1817.9834927098861,224,SANDERS CITY,18,021,5453.950478129658,,,,,,,,,,1817.9834927098861,5453.950478129658,,,,,,,,,,1997,1990,8.115997735311991,24.347993205935975,2.0938371429236073,3.192449431591717
1802200001,21815.801912518633,4014,GRAYSON CITY,18,022,472675.7081045704,,,,,,,,,,21815.801912518633,403592.3353815947,,,,,69083.37272297568,,,,,1997,1990,5.434928229327014,117.7567783020853,1.6928463152103639,4.768621296437892
1802300001,32723.702868777953,1971,LIBERTY CITY,18,023,245427.77151583464,,,,,,,,,,32723.702868777953,245427.77151583464,,,,,,,,,,1997,1990,16.60258897451951,124.51941730889632,2.809558645522092,4.824461666064356
1802400002,576300.7671890339,28317,HOPKINSVILLE CITY,18,024,4401338.035850635,,,,,,,576300.7671890339,,,,4161364.2148129297,,27269.752390648293,,,212704.0686470567,,,,,1997,1990,20.351759267896806,155.43094380939488,3.0131673586628733,5.046201541723652
1802500001,1508926.2989492055,16021,WINCHESTER CITY,18,025,2041595.4623132022,,,,,,,1459840.7446460386,,,49085.55430316693,1894338.7994037014,,,,,147256.6629095008,,,,,1997,1990,94.18427682099778,127.43246128913314,4.545253254922576,4.847586508870376
1802700001,63629.42224484602,2166,ALBANY CITY,18,027,150892.62989492057,,,,,,,,,,63629.42224484602,150892.62989492057,,,,,,,,,,1997,1990,29.376464563640823,69.66418739377681,3.380193828707125,4.24368637501431
1802900001,5453.950478129658,1890,BURKESVILLE CITY,18,029,138166.74544595135,,,,,,,,,,5453.950478129658,138166.74544595135,,,,,,,,,,1997,1990,2.8856880836664858,73.10409811955098,1.0597633753930686,4.29188442701129
1803000001,81809.25717194488,54350,OWENSBORO CITY,18,030,9533505.435770644,,,,,,,,,,81809.25717194488,9449878.195105989,,83627.24066465476,,,,,,,,1997,1990,1.5052301227588754,175.4094836388343,0.4089457919996113,5.167123147112882
1803100001,5453.950478129658,936,BROWNSVILLE CITY,18,031,67265.38923026579,,,,,,,,,,5453.950478129658,67265.38923026579,,,,,,,,,,1997,1990,5.826870168941943,71.8647320836173,1.7624800069691646,4.27478563094528
1803400001,8664509.326255318,239942,LEXINGTON-FAYETTE URBAN COUNTY GOVERNMENT,18,034,52666981.7838054,,,,,,,,,,8664509.326255318,50579936.73417445,,552666.9817838054,,,1534378.0678471439,,,,,1997,1990,36.11084898123429,219.49880297657518,3.586593345985967,5.391346779090676
1803600004,49085.55430316693,3554,PRESTONBURG CITY,18,036,1547103.9522961131,,,,,,,,,,49085.55430316693,649020.1068974293,,70901.35621568556,,,827182.4891829982,,,,,1997,1990,13.811354615409941,435.3134362116244,2.6254910520683796,6.0760663146374245
1803600006,69083.37272297568,655,WHEELWRIGHT CITY,18,036,23633.785405228522,,,,,,,,,,69083.37272297568,23633.785405228522,,,,,,,,,,1997,1990,105.47079805034454,36.08211512248629,4.658434118869781,3.585797316604932
1803700001,888993.9279351344,26695,FRANKFORT CITY,18,037,3901392.5753554157,,,,,,,,,,888993.9279351344,3894120.6413845764,,,,,7271.933970839545,,,,,1997,1990,33.30188904046205,146.14694045159825,3.5056141233192326,4.984612557035004
1803800002,1330763.9166636367,2600,HICKMAN CITY,18,038,196342.21721266772,,,,,,,,,,1330763.9166636367,196342.21721266772,,,,,,,,,,1997,1990,511.83227563986026,75.51623738948759,6.237996984730385,4.324347697893294
1804100003,23633.785405228522,1877,DRY RIDGE CITY,18,041,359960.73155655747,,,,,,,,,,23633.785405228522,359960.73155655747,,,,,,,,,,1997,1990,12.591254877585786,191.77449736630658,2.533002515653675,5.256320188886673
1804300001,3635.9669854197723,583,CANEYVILLE CITY,18,043,72719.33970839545,,,,,,,,,,3635.9669854197723,72719.33970839545,,,,,,,,,,1997,1990,6.236650060754326,124.73300121508653,1.8304431889880999,4.826175462542091
1804500004,19997.818419808747,2366,RACELAND CITY,18,045,158164.5638657601,,,,,,,,,,19997.818419808747,158164.5638657601,,,,,,,,,,1997,1990,8.452163321981718,66.84892809203724,2.1344224230386852,4.202435268894899
